,States,Regions,latitude,longitude,Date,Energy Consumption
12244,Haryana,NR,28.45000633,77.01999101,2020-01-20,207.9
12245,Rajasthan,NR,26.44999921,74.63998124,2020-01-20,225.8
12246,Delhi,NR,28.6699929,77.23000403,2020-01-20,113.4
12247,UP,NR,27.59998069,78.05000565,2020-01-20,325.6
12248,Uttarakhand,NR,30.32040895,78.05000565,2020-01-20,41.9
12249,HP,NR,31.10002545,77.16659704,2020-01-20,28.2
12250,J&K,NR,33.45,76.24,2020-01-20,40.8
12251,Chandigarh,NR,30.71999697,76.78000565,2020-01-20,6.0
12252,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-20,83.4
12253,Gujarat,WR,22.2587,71.1924,2020-01-20,340.4
12254,MP,WR,21.30039105,76.13001949,2020-01-20,165.3
12255,Maharashtra,WR,19.25023195,73.16017493,2020-01-20,402.8
12256,Goa,WR,15.491997,73.81800065,2020-01-20,11.6
12257,DNH,WR,20.26657819,73.0166178,2020-01-20,18.6
12258,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-20,188.4
12259,Telangana,SR,18.1124,79.0193,2020-01-20,164.2
12260,Karnataka,SR,12.57038129,76.91999711,2020-01-20,195.2
12261,Kerala,SR,8.900372741,76.56999263,2020-01-20,68.6
12262,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-20,338.4
12263,Pondy,SR,11.93499371,79.83000037,2020-01-20,8.3
12264,Bihar,ER,25.78541445,87.4799727,2020-01-20,69.9
12265,Jharkhand,ER,23.80039349,86.41998572,2020-01-20,23.2
12266,Odisha,ER,19.82042971,85.90001746,2020-01-20,85.1
12267,West Bengal,ER,22.58039044,88.32994665,2020-01-20,170.8
12268,Sikkim,ER,27.3333303,88.6166475,2020-01-20,1.3
12269,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-20,2.3
12270,Assam,NER,26.7499809,94.21666744,2020-01-20,28.7
12271,Manipur,NER,24.79997072,93.95001705,2020-01-20,2.5
12272,Meghalaya,NER,25.57049217,91.8800142,2020-01-20,6.0
12273,Mizoram,NER,23.71039899,92.72001461,2020-01-20,1.8
12274,Nagaland,NER,25.6669979,94.11657019,2020-01-20,2.3
12275,Tripura,NER,23.83540428,91.27999914,2020-01-20,4.6
12276,Punjab,NR,31.51997398,75.98000281,2020-01-21,262.6
12277,Haryana,NR,28.45000633,77.01999101,2020-01-21,210.1
12278,Rajasthan,NR,26.44999921,74.63998124,2020-01-21,239.7
12279,Delhi,NR,28.6699929,77.23000403,2020-01-21,127.8
12280,UP,NR,27.59998069,78.05000565,2020-01-21,318.3
12281,Uttarakhand,NR,30.32040895,78.05000565,2020-01-21,43.9
12282,HP,NR,31.10002545,77.16659704,2020-01-21,29.8
12283,J&K,NR,33.45,76.24,2020-01-21,42.0
12284,Chandigarh,NR,30.71999697,76.78000565,2020-01-21,5.9
12285,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-21,87.3
12286,Gujarat,WR,22.2587,71.1924,2020-01-21,344.5
12287,MP,WR,21.30039105,76.13001949,2020-01-21,174.2
12288,Maharashtra,WR,19.25023195,73.16017493,2020-01-21,403.7
12289,Goa,WR,15.491997,73.81800065,2020-01-21,11.6
12290,DNH,WR,20.26657819,73.0166178,2020-01-21,18.7
12291,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-21,185.9
12292,Telangana,SR,18.1124,79.0193,2020-01-21,166.6
12293,Karnataka,SR,12.57038129,76.91999711,2020-01-21,188.8
12294,Kerala,SR,8.900372741,76.56999263,2020-01-21,66.1
12295,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-21,327.8
12296,Pondy,SR,11.93499371,79.83000037,2020-01-21,8.2
12297,Bihar,ER,25.78541445,87.4799727,2020-01-21,76.5
12298,Jharkhand,ER,23.80039349,86.41998572,2020-01-21,22.8
12299,Odisha,ER,19.82042971,85.90001746,2020-01-21,89.5
12300,West Bengal,ER,22.58039044,88.32994665,2020-01-21,168.6
12301,Sikkim,ER,27.3333303,88.6166475,2020-01-21,1.1
12302,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-21,2.2
12303,Assam,NER,26.7499809,94.21666744,2020-01-21,27.1
12304,Manipur,NER,24.79997072,93.95001705,2020-01-21,2.6
12305,Meghalaya,NER,25.57049217,91.8800142,2020-01-21,6.4
12306,Mizoram,NER,23.71039899,92.72001461,2020-01-21,1.7
12307,Nagaland,NER,25.6669979,94.11657019,2020-01-21,2.2
12308,Tripura,NER,23.83540428,91.27999914,2020-01-21,4.6
12309,Punjab,NR,31.51997398,75.98000281,2020-01-22,244.6
12310,Haryana,NR,28.45000633,77.01999101,2020-01-22,214.6
12311,Rajasthan,NR,26.44999921,74.63998124,2020-01-22,242.6
12312,Delhi,NR,28.6699929,77.23000403,2020-01-22,135.5
12313,UP,NR,27.59998069,78.05000565,2020-01-22,313.4
12314,Uttarakhand,NR,30.32040895,78.05000565,2020-01-22,40.3
12315,HP,NR,31.10002545,77.16659704,2020-01-22,29.0
12316,J&K,NR,33.45,76.24,2020-01-22,42.4
12317,Chandigarh,NR,30.71999697,76.78000565,2020-01-22,5.5
12318,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-22,91.8
12319,Gujarat,WR,22.2587,71.1924,2020-01-22,354.4
12320,MP,WR,21.30039105,76.13001949,2020-01-22,180.9
12321,Maharashtra,WR,19.25023195,73.16017493,2020-01-22,403.8
12322,Goa,WR,15.491997,73.81800065,2020-01-22,11.6
12323,DNH,WR,20.26657819,73.0166178,2020-01-22,18.7
12324,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-22,187.1
12325,Telangana,SR,18.1124,79.0193,2020-01-22,163.8
12326,Karnataka,SR,12.57038129,76.91999711,2020-01-22,190.0
12327,Kerala,SR,8.900372741,76.56999263,2020-01-22,67.2
12328,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-22,327.2
12329,Pondy,SR,11.93499371,79.83000037,2020-01-22,8.1
12330,Bihar,ER,25.78541445,87.4799727,2020-01-22,59.2
12331,Jharkhand,ER,23.80039349,86.41998572,2020-01-22,22.6
12332,Odisha,ER,19.82042971,85.90001746,2020-01-22,88.3
12333,West Bengal,ER,22.58039044,88.32994665,2020-01-22,164.9
12334,Sikkim,ER,27.3333303,88.6166475,2020-01-22,1.2
12335,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-22,2.3
12336,Assam,NER,26.7499809,94.21666744,2020-01-22,27.2
12337,Manipur,NER,24.79997072,93.95001705,2020-01-22,2.4
12338,Meghalaya,NER,25.57049217,91.8800142,2020-01-22,5.3
12339,Mizoram,NER,23.71039899,92.72001461,2020-01-22,1.7
12340,Nagaland,NER,25.6669979,94.11657019,2020-01-22,2.2
12341,Tripura,NER,23.83540428,91.27999914,2020-01-22,4.5
12342,Punjab,NR,31.51997398,75.98000281,2020-01-23,234.5
12343,Haryana,NR,28.45000633,77.01999101,2020-01-23,212.3
12344,Rajasthan,NR,26.44999921,74.63998124,2020-01-23,249.6
12345,Delhi,NR,28.6699929,77.23000403,2020-01-23,137.8
12346,UP,NR,27.59998069,78.05000565,2020-01-23,339.7
12347,Uttarakhand,NR,30.32040895,78.05000565,2020-01-23,41.1
12348,HP,NR,31.10002545,77.16659704,2020-01-23,29.8
12349,J&K,NR,33.45,76.24,2020-01-23,43.5
12350,Chandigarh,NR,30.71999697,76.78000565,2020-01-23,5.4
12351,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-23,96.0
12352,Gujarat,WR,22.2587,71.1924,2020-01-23,362.9
12353,MP,WR,21.30039105,76.13001949,2020-01-23,189.1
12354,Maharashtra,WR,19.25023195,73.16017493,2020-01-23,407.6
12355,Goa,WR,15.491997,73.81800065,2020-01-23,11.6
12356,DNH,WR,20.26657819,73.0166178,2020-01-23,18.6
12357,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-23,189.0
12358,Telangana,SR,18.1124,79.0193,2020-01-23,169.9
12359,Karnataka,SR,12.57038129,76.91999711,2020-01-23,196.5
12360,Kerala,SR,8.900372741,76.56999263,2020-01-23,70.1
12361,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-23,334.7
12362,Pondy,SR,11.93499371,79.83000037,2020-01-23,8.2
12363,Bihar,ER,25.78541445,87.4799727,2020-01-23,69.9
12364,Jharkhand,ER,23.80039349,86.41998572,2020-01-23,23.9
12365,Odisha,ER,19.82042971,85.90001746,2020-01-23,89.7
12366,West Bengal,ER,22.58039044,88.32994665,2020-01-23,152.9
12367,Sikkim,ER,27.3333303,88.6166475,2020-01-23,1.1
12368,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-23,2.2
12369,Assam,NER,26.7499809,94.21666744,2020-01-23,26.5
12370,Manipur,NER,24.79997072,93.95001705,2020-01-23,2.3
12371,Meghalaya,NER,25.57049217,91.8800142,2020-01-23,6.3
12372,Mizoram,NER,23.71039899,92.72001461,2020-01-23,1.4
12373,Nagaland,NER,25.6669979,94.11657019,2020-01-23,2.3
12374,Tripura,NER,23.83540428,91.27999914,2020-01-23,3.6
12375,Punjab,NR,31.51997398,75.98000281,2020-01-24,215.0
12376,Haryana,NR,28.45000633,77.01999101,2020-01-24,207.1
12377,Rajasthan,NR,26.44999921,74.63998124,2020-01-24,252.4
12378,Delhi,NR,28.6699929,77.23000403,2020-01-24,132.5
12379,UP,NR,27.59998069,78.05000565,2020-01-24,363.5
12380,Uttarakhand,NR,30.32040895,78.05000565,2020-01-24,38.0
12381,HP,NR,31.10002545,77.16659704,2020-01-24,27.0
12382,J&K,NR,33.45,76.24,2020-01-24,40.1
12383,Chandigarh,NR,30.71999697,76.78000565,2020-01-24,4.7
12384,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-24,99.2
12385,Gujarat,WR,22.2587,71.1924,2020-01-24,364.6
12386,MP,WR,21.30039105,76.13001949,2020-01-24,194.2
12387,Maharashtra,WR,19.25023195,73.16017493,2020-01-24,415.0
12388,Goa,WR,15.491997,73.81800065,2020-01-24,11.6
12389,DNH,WR,20.26657819,73.0166178,2020-01-24,18.6
12390,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-24,184.1
12391,Telangana,SR,18.1124,79.0193,2020-01-24,166.9
12392,Karnataka,SR,12.57038129,76.91999711,2020-01-24,196.1
12393,Kerala,SR,8.900372741,76.56999263,2020-01-24,72.2
12394,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-24,322.9
12395,Pondy,SR,11.93499371,79.83000037,2020-01-24,7.6
12396,Bihar,ER,25.78541445,87.4799727,2020-01-24,70.2
12397,Jharkhand,ER,23.80039349,86.41998572,2020-01-24,25.2
12398,Odisha,ER,19.82042971,85.90001746,2020-01-24,90.6
12399,West Bengal,ER,22.58039044,88.32994665,2020-01-24,169.5
12400,Sikkim,ER,27.3333303,88.6166475,2020-01-24,1.0
12401,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-24,2.1
12402,Assam,NER,26.7499809,94.21666744,2020-01-24,28.1
12403,Manipur,NER,24.79997072,93.95001705,2020-01-24,2.4
12404,Meghalaya,NER,25.57049217,91.8800142,2020-01-24,5.7
12405,Mizoram,NER,23.71039899,92.72001461,2020-01-24,1.8
12406,Nagaland,NER,25.6669979,94.11657019,2020-01-24,2.2
12407,Tripura,NER,23.83540428,91.27999914,2020-01-24,4.1
12408,Punjab,NR,31.51997398,75.98000281,2020-01-25,174.4
12409,Haryana,NR,28.45000633,77.01999101,2020-01-25,192.3
12410,Rajasthan,NR,26.44999921,74.63998124,2020-01-25,247.6
12411,Delhi,NR,28.6699929,77.23000403,2020-01-25,125.5
12412,UP,NR,27.59998069,78.05000565,2020-01-25,370.5
12413,Uttarakhand,NR,30.32040895,78.05000565,2020-01-25,34.4
12414,HP,NR,31.10002545,77.16659704,2020-01-25,25.3
12415,J&K,NR,33.45,76.24,2020-01-25,40.7
12416,Chandigarh,NR,30.71999697,76.78000565,2020-01-25,3.7
12417,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-25,102.8
12418,Gujarat,WR,22.2587,71.1924,2020-01-25,346.8
12419,MP,WR,21.30039105,76.13001949,2020-01-25,193.3
12420,Maharashtra,WR,19.25023195,73.16017493,2020-01-25,404.8
12421,Goa,WR,15.491997,73.81800065,2020-01-25,11.6
12422,DNH,WR,20.26657819,73.0166178,2020-01-25,18.4
12423,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-25,171.8
12424,Telangana,SR,18.1124,79.0193,2020-01-25,170.2
12425,Karnataka,SR,12.57038129,76.91999711,2020-01-25,182.3
12426,Kerala,SR,8.900372741,76.56999263,2020-01-25,65.6
12427,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-25,294.6
12428,Pondy,SR,11.93499371,79.83000037,2020-01-25,6.9
12429,Bihar,ER,25.78541445,87.4799727,2020-01-25,71.2
12430,Jharkhand,ER,23.80039349,86.41998572,2020-01-25,25.2
12431,Odisha,ER,19.82042971,85.90001746,2020-01-25,92.4
12432,West Bengal,ER,22.58039044,88.32994665,2020-01-25,169.2
12433,Sikkim,ER,27.3333303,88.6166475,2020-01-25,0.8
12434,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-25,2.0
12435,Assam,NER,26.7499809,94.21666744,2020-01-25,25.9
12436,Manipur,NER,24.79997072,93.95001705,2020-01-25,2.4
12437,Meghalaya,NER,25.57049217,91.8800142,2020-01-25,5.3
12438,Mizoram,NER,23.71039899,92.72001461,2020-01-25,1.6
12439,Nagaland,NER,25.6669979,94.11657019,2020-01-25,2.1
12440,Tripura,NER,23.83540428,91.27999914,2020-01-25,4.1
12441,Punjab,NR,31.51997398,75.98000281,2020-01-26,119.0
12442,Haryana,NR,28.45000633,77.01999101,2020-01-26,116.7
12443,Rajasthan,NR,26.44999921,74.63998124,2020-01-26,197.5
12444,Delhi,NR,28.6699929,77.23000403,2020-01-26,85.6
12445,UP,NR,27.59998069,78.05000565,2020-01-26,316.2
12446,Uttarakhand,NR,30.32040895,78.05000565,2020-01-26,34.6
12447,HP,NR,31.10002545,77.16659704,2020-01-26,25.4
12448,J&K,NR,33.45,76.24,2020-01-26,41.3
12449,Chandigarh,NR,30.71999697,76.78000565,2020-01-26,3.7
12450,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-26,102.8
12451,Gujarat,WR,22.2587,71.1924,2020-01-26,378.0
12452,MP,WR,21.30039105,76.13001949,2020-01-26,197.6
12453,Maharashtra,WR,19.25023195,73.16017493,2020-01-26,497.4
12454,Goa,WR,15.491997,73.81800065,2020-01-26,12.0
12455,DNH,WR,20.26657819,73.0166178,2020-01-26,18.7
12456,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-26,191.4
12457,Telangana,SR,18.1124,79.0193,2020-01-26,204.0
12458,Karnataka,SR,12.57038129,76.91999711,2020-01-26,235.1
12459,Kerala,SR,8.900372741,76.56999263,2020-01-26,85.7
12460,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-26,349.6
12461,Pondy,SR,11.93499371,79.83000037,2020-01-26,8.6
12462,Bihar,ER,25.78541445,87.4799727,2020-01-26,79.5
12463,Jharkhand,ER,23.80039349,86.41998572,2020-01-26,18.7
12464,Odisha,ER,19.82042971,85.90001746,2020-01-26,85.9
12465,West Bengal,ER,22.58039044,88.32994665,2020-01-26,138.4
12466,Sikkim,ER,27.3333303,88.6166475,2020-01-26,1.3
12467,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-26,2.0
12468,Assam,NER,26.7499809,94.21666744,2020-01-26,21.3
12469,Manipur,NER,24.79997072,93.95001705,2020-01-26,2.6
12470,Meghalaya,NER,25.57049217,91.8800142,2020-01-26,5.9
12471,Mizoram,NER,23.71039899,92.72001461,2020-01-26,1.7
12472,Nagaland,NER,25.6669979,94.11657019,2020-01-26,2.0
12473,Tripura,NER,23.83540428,91.27999914,2020-01-26,3.2
12474,Punjab,NR,31.51997398,75.98000281,2020-01-27,126.8
12475,Haryana,NR,28.45000633,77.01999101,2020-01-27,126.8
12476,Rajasthan,NR,26.44999921,74.63998124,2020-01-27,211.3
12477,Delhi,NR,28.6699929,77.23000403,2020-01-27,86.9
12478,UP,NR,27.59998069,78.05000565,2020-01-27,331.6
12479,Uttarakhand,NR,30.32040895,78.05000565,2020-01-27,37.0
12480,HP,NR,31.10002545,77.16659704,2020-01-27,26.2
12481,J&K,NR,33.45,76.24,2020-01-27,43.9
12482,Chandigarh,NR,30.71999697,76.78000565,2020-01-27,3.7
12483,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-27,101.7
12484,Gujarat,WR,22.2587,71.1924,2020-01-27,379.7
12485,MP,WR,21.30039105,76.13001949,2020-01-27,210.4
12486,Maharashtra,WR,19.25023195,73.16017493,2020-01-27,499.9
12487,Goa,WR,15.491997,73.81800065,2020-01-27,13.7
12488,DNH,WR,20.26657819,73.0166178,2020-01-27,18.9
12489,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-27,194.1
12490,Telangana,SR,18.1124,79.0193,2020-01-27,206.7
12491,Karnataka,SR,12.57038129,76.91999711,2020-01-27,228.9
12492,Kerala,SR,8.900372741,76.56999263,2020-01-27,84.8
12493,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-27,359.6
12494,Pondy,SR,11.93499371,79.83000037,2020-01-27,8.8
12495,Bihar,ER,25.78541445,87.4799727,2020-01-27,70.9
12496,Jharkhand,ER,23.80039349,86.41998572,2020-01-27,20.9
12497,Odisha,ER,19.82042971,85.90001746,2020-01-27,83.2
12498,West Bengal,ER,22.58039044,88.32994665,2020-01-27,133.3
12499,Sikkim,ER,27.3333303,88.6166475,2020-01-27,1.0
12500,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-27,2.1
12501,Assam,NER,26.7499809,94.21666744,2020-01-27,22.3
12502,Manipur,NER,24.79997072,93.95001705,2020-01-27,2.6
12503,Meghalaya,NER,25.57049217,91.8800142,2020-01-27,5.7
12504,Mizoram,NER,23.71039899,92.72001461,2020-01-27,1.6
12505,Nagaland,NER,25.6669979,94.11657019,2020-01-27,2.0
12506,Tripura,NER,23.83540428,91.27999914,2020-01-27,3.0
12507,Punjab,NR,31.51997398,75.98000281,2020-01-28,125.9
12508,Haryana,NR,28.45000633,77.01999101,2020-01-28,129.4
12509,Rajasthan,NR,26.44999921,74.63998124,2020-01-28,215.1
12510,Delhi,NR,28.6699929,77.23000403,2020-01-28,91.0
12511,UP,NR,27.59998069,78.05000565,2020-01-28,340.6
12512,Uttarakhand,NR,30.32040895,78.05000565,2020-01-28,37.9
12513,HP,NR,31.10002545,77.16659704,2020-01-28,25.3
12514,J&K,NR,33.45,76.24,2020-01-28,41.0
12515,Chandigarh,NR,30.71999697,76.78000565,2020-01-28,4.0
12516,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-28,100.4
12517,Gujarat,WR,22.2587,71.1924,2020-01-28,379.9
12518,MP,WR,21.30039105,76.13001949,2020-01-28,212.3
12519,Maharashtra,WR,19.25023195,73.16017493,2020-01-28,500.8
12520,Goa,WR,15.491997,73.81800065,2020-01-28,13.7
12521,DNH,WR,20.26657819,73.0166178,2020-01-28,19.0
12522,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-28,195.9
12523,Telangana,SR,18.1124,79.0193,2020-01-28,205.5
12524,Karnataka,SR,12.57038129,76.91999711,2020-01-28,233.5
12525,Kerala,SR,8.900372741,76.56999263,2020-01-28,84.0
12526,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-28,362.8
12527,Pondy,SR,11.93499371,79.83000037,2020-01-28,8.9
12528,Bihar,ER,25.78541445,87.4799727,2020-01-28,75.0
12529,Jharkhand,ER,23.80039349,86.41998572,2020-01-28,22.5
12530,Odisha,ER,19.82042971,85.90001746,2020-01-28,89.0
12531,West Bengal,ER,22.58039044,88.32994665,2020-01-28,135.1
12532,Sikkim,ER,27.3333303,88.6166475,2020-01-28,1.3
12533,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-28,2.1
12534,Assam,NER,26.7499809,94.21666744,2020-01-28,24.3
12535,Manipur,NER,24.79997072,93.95001705,2020-01-28,2.1
12536,Meghalaya,NER,25.57049217,91.8800142,2020-01-28,6.1
12537,Mizoram,NER,23.71039899,92.72001461,2020-01-28,1.5
12538,Nagaland,NER,25.6669979,94.11657019,2020-01-28,2.0
12539,Tripura,NER,23.83540428,91.27999914,2020-01-28,3.0
12540,Punjab,NR,31.51997398,75.98000281,2020-01-29,126.3
12541,Haryana,NR,28.45000633,77.01999101,2020-01-29,131.2
12542,Rajasthan,NR,26.44999921,74.63998124,2020-01-29,215.6
12543,Delhi,NR,28.6699929,77.23000403,2020-01-29,94.4
12544,UP,NR,27.59998069,78.05000565,2020-01-29,345.6
12545,Uttarakhand,NR,30.32040895,78.05000565,2020-01-29,31.3
12546,HP,NR,31.10002545,77.16659704,2020-01-29,25.2
12547,J&K,NR,33.45,76.24,2020-01-29,45.9
12548,Chandigarh,NR,30.71999697,76.78000565,2020-01-29,4.0
12549,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-29,100.5
12550,Gujarat,WR,22.2587,71.1924,2020-01-29,386.5
12551,MP,WR,21.30039105,76.13001949,2020-01-29,212.8
12552,Maharashtra,WR,19.25023195,73.16017493,2020-01-29,502.7
12553,Goa,WR,15.491997,73.81800065,2020-01-29,11.8
12554,DNH,WR,20.26657819,73.0166178,2020-01-29,19.0
12555,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-29,175.0
12556,Telangana,SR,18.1124,79.0193,2020-01-29,192.6
12557,Karnataka,SR,12.57038129,76.91999711,2020-01-29,234.8
12558,Kerala,SR,8.900372741,76.56999263,2020-01-29,86.4
12559,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-29,362.1
12560,Pondy,SR,11.93499371,79.83000037,2020-01-29,8.9
12561,Bihar,ER,25.78541445,87.4799727,2020-01-29,85.6
12562,Jharkhand,ER,23.80039349,86.41998572,2020-01-29,22.9
12563,Odisha,ER,19.82042971,85.90001746,2020-01-29,89.5
12564,West Bengal,ER,22.58039044,88.32994665,2020-01-29,165.8
12565,Sikkim,ER,27.3333303,88.6166475,2020-01-29,0.8
12566,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-29,2.2
12567,Assam,NER,26.7499809,94.21666744,2020-01-29,24.8
12568,Manipur,NER,24.79997072,93.95001705,2020-01-29,2.7
12569,Meghalaya,NER,25.57049217,91.8800142,2020-01-29,6.3
12570,Mizoram,NER,23.71039899,92.72001461,2020-01-29,1.8
12571,Nagaland,NER,25.6669979,94.11657019,2020-01-29,2.2
12572,Tripura,NER,23.83540428,91.27999914,2020-01-29,3.6
12573,Punjab,NR,31.51997398,75.98000281,2020-01-30,126.1
12574,Haryana,NR,28.45000633,77.01999101,2020-01-30,127.1
12575,Rajasthan,NR,26.44999921,74.63998124,2020-01-30,210.6
12576,Delhi,NR,28.6699929,77.23000403,2020-01-30,94.8
12577,UP,NR,27.59998069,78.05000565,2020-01-30,347.0
12578,Uttarakhand,NR,30.32040895,78.05000565,2020-01-30,37.8
12579,HP,NR,31.10002545,77.16659704,2020-01-30,26.7
12580,J&K,NR,33.45,76.24,2020-01-30,42.8
12581,Chandigarh,NR,30.71999697,76.78000565,2020-01-30,4.0
12582,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-30,100.5
12583,Gujarat,WR,22.2587,71.1924,2020-01-30,389.4
12584,MP,WR,21.30039105,76.13001949,2020-01-30,211.5
12585,Maharashtra,WR,19.25023195,73.16017493,2020-01-30,501.4
12586,Goa,WR,15.491997,73.81800065,2020-01-30,11.8
12587,DNH,WR,20.26657819,73.0166178,2020-01-30,18.8
12588,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-30,192.0
12589,Telangana,SR,18.1124,79.0193,2020-01-30,190.1
12590,Karnataka,SR,12.57038129,76.91999711,2020-01-30,239.3
12591,Kerala,SR,8.900372741,76.56999263,2020-01-30,87.3
12592,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-30,365.4
12593,Pondy,SR,11.93499371,79.83000037,2020-01-30,8.9
12594,Bihar,ER,25.78541445,87.4799727,2020-01-30,89.7
12595,Jharkhand,ER,23.80039349,86.41998572,2020-01-30,23.9
12596,Odisha,ER,19.82042971,85.90001746,2020-01-30,89.3
12597,West Bengal,ER,22.58039044,88.32994665,2020-01-30,171.8
12598,Sikkim,ER,27.3333303,88.6166475,2020-01-30,1.2
12599,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-30,2.3
12600,Assam,NER,26.7499809,94.21666744,2020-01-30,25.4
12601,Manipur,NER,24.79997072,93.95001705,2020-01-30,2.6
12602,Meghalaya,NER,25.57049217,91.8800142,2020-01-30,6.4
12603,Mizoram,NER,23.71039899,92.72001461,2020-01-30,1.9
12604,Nagaland,NER,25.6669979,94.11657019,2020-01-30,2.3
12605,Tripura,NER,23.83540428,91.27999914,2020-01-30,4.7
12606,Punjab,NR,31.51997398,75.98000281,2020-01-31,123.5
12607,Haryana,NR,28.45000633,77.01999101,2020-01-31,126.3
12608,Rajasthan,NR,26.44999921,74.63998124,2020-01-31,216.6
12609,Delhi,NR,28.6699929,77.23000403,2020-01-31,90.0
12610,UP,NR,27.59998069,78.05000565,2020-01-31,347.1
12611,Uttarakhand,NR,30.32040895,78.05000565,2020-01-31,38.9
12612,HP,NR,31.10002545,77.16659704,2020-01-31,26.8
12613,J&K,NR,33.45,76.24,2020-01-31,42.2
12614,Chandigarh,NR,30.71999697,76.78000565,2020-01-31,3.7
12615,Chhattisgarh,WR,22.09042035,82.15998734,2020-01-31,101.6
12616,Gujarat,WR,22.2587,71.1924,2020-01-31,383.1
12617,MP,WR,21.30039105,76.13001949,2020-01-31,213.7
12618,Maharashtra,WR,19.25023195,73.16017493,2020-01-31,489.9
12619,Goa,WR,15.491997,73.81800065,2020-01-31,11.8
12620,DNH,WR,20.26657819,73.0166178,2020-01-31,18.7
12621,Andhra Pradesh,SR,14.7504291,78.57002559,2020-01-31,191.0
12622,Telangana,SR,18.1124,79.0193,2020-01-31,187.4
12623,Karnataka,SR,12.57038129,76.91999711,2020-01-31,237.8
12624,Kerala,SR,8.900372741,76.56999263,2020-01-31,88.6
12625,Tamil Nadu,SR,12.92038576,79.15004187,2020-01-31,361.5
12626,Pondy,SR,11.93499371,79.83000037,2020-01-31,8.9
12627,Bihar,ER,25.78541445,87.4799727,2020-01-31,90.8
12628,Jharkhand,ER,23.80039349,86.41998572,2020-01-31,20.7
12629,Odisha,ER,19.82042971,85.90001746,2020-01-31,91.4
12630,West Bengal,ER,22.58039044,88.32994665,2020-01-31,171.0
12631,Sikkim,ER,27.3333303,88.6166475,2020-01-31,1.1
12632,Arunachal Pradesh,NER,27.10039878,93.61660071,2020-01-31,2.2
12633,Assam,NER,26.7499809,94.21666744,2020-01-31,27.8
12634,Manipur,NER,24.79997072,93.95001705,2020-01-31,2.6
12635,Meghalaya,NER,25.57049217,91.8800142,2020-01-31,5.5
12636,Mizoram,NER,23.71039899,92.72001461,2020-01-31,2.0
12637,Nagaland,NER,25.6669979,94.11657019,2020-01-31,2.2
12638,Tripura,NER,23.83540428,91.27999914,2020-01-31,4.7
12639,Punjab,NR,31.51997398,75.98000281,2020-01-02,114.7
12640,Haryana,NR,28.45000633,77.01999101,2020-01-02,116.6
12641,Rajasthan,NR,26.44999921,74.63998124,2020-01-02,213.0
12642,Delhi,NR,28.6699929,77.23000403,2020-01-02,85.5
12643,UP,NR,27.59998069,78.05000565,2020-01-02,340.1
12644,Uttarakhand,NR,30.32040895,78.05000565,2020-01-02,35.7
12645,HP,NR,31.10002545,77.16659704,2020-01-02,24.8
12646,J&K,NR,33.45,76.24,2020-01-02,44.2
12647,Chandigarh,NR,30.71999697,76.78000565,2020-01-02,3.4
